('reacting', 'wrote', 1)
('protest', 'attacked', 1)
('protest', 'wounded', 1)
('protest', 'attack', 1)
('protest', 'killed', 1)
('protest', 'used', 1)
('protest', 'attacked', 1)
('attacked', 'wounded', 1)
('attacked', 'killed', 1)
('attacked', 'used', 1)
('attack', 'wounded', 1)
('attack', 'used', 1)
('race', 'discovered', 1)
('elections', 'discovered', 1)
('attacked', 'killed', 1)
('attack', 'murdered', 1)
('attack', 'killed', 1)
('ripped', 'murdered', 1)
('ripped', 'killed', 1)
('killed', 'murdered', 1)
('bombing', 'murdered', 1)
('bombing', 'killed', 1)
('loss', 'hit', 1)
('loss', 'hit', 1)
('filing', 'informed', 1)
('filing', 'estimates', 1)
('blockade', 'exploded', 1)
('blockade', 'fire', 1)
('blockade', 'closed', 1)
('blockade', 'spread', 1)
('blockade', 'attack', 1)
('blockade', 'destroyed', 1)
('blockade', 'fire', 1)
('battled', 'cordoned', 1)
('fire', 'leaking', 1)
('fire', 'spread', 1)
('fire', 'started', 1)
('blaze', 'burning', 1)
('blaze', 'shooting', 1)
('blaze', 'battled', 1)
('blaze', 'rising', 1)
('blaze', 'billowing', 1)
('blaze', 'cordoned', 1)
('blaze', 'evacuated', 1)
('raid', 'killed', 1)
('fire', 'leaking', 1)
('fire', 'started', 1)
('fire', 'leaking', 1)
('fire', 'spread', 1)
('fire', 'started', 1)
('attack', 'exploded', 1)
('attack', 'fire', 1)
('attack', 'leaking', 1)
('attack', 'spread', 1)
('attack', 'fired', 1)
('attack', 'fire', 1)
('attack', 'started', 1)
('attack', 'destroyed', 1)
('attack', 'fire', 1)
('blaze', 'burning', 1)
('blaze', 'shooting', 1)
('blaze', 'battled', 1)
('blaze', 'rising', 1)
('blaze', 'billowing', 1)
('blaze', 'cordoned', 1)
('blaze', 'evacuated', 1)
('attack', 'halted', 1)
('charges', 'charged', 1)
('charges', 'filed', 1)
('charges', 'charged', 1)
('scandal', 'echoed', 1)
('scandal', 'charged', 1)
('scandal', 'release', 1)
('scandal', 'using', 1)
('scandal', 'ousting', 1)
('scandal', 'provided', 1)
('scandal', 'testified', 1)
('scandal', 'released', 1)
('scandal', 'arrested', 1)
('scandal', 'charged', 1)
('scandal', 'charges', 1)
('scandal', 'spending', 1)
('scandal', 'posted', 1)
('scandal', 'maintained', 1)
('spending', 'release', 1)
('spending', 'arrested', 1)
('posted', 'using', 1)
('posted', 'provided', 1)
('examined', 'determined', 1)
('removed', 'left', 1)
('fall', 'evacuated', 1)
('fall', 'implanted', 1)
('fell', 'evacuation', 1)
('fell', 'evacuated', 1)
('fell', 'implanted', 1)
('incident', 'evacuated', 1)
('incident', 'implanted', 1)
('incident', 'seeing', 1)
('incident', 'fall', 1)
('incident', 'fell', 1)
('trim', 'complete', 1)
('visited', 'parked', 1)
('haircut', 'complete', 1)
('games', 'goals', 1)
('games', 'fired', 1)
('commotion', 'shouting', 1)
('mobbed', 'shouting', 1)
('mobbed', 'shouting', 1)
('uprising', 'conflict', 1)
('uprising', 'building', 1)
('uprising', 'unearthed', 1)
('uprising', 'exploding', 1)
('uprising', 'taken', 1)
('uprising', 'conflict', 1)
('uprising', 'building', 1)
('uprising', 'unearthed', 1)
('uprising', 'exploding', 1)
('uprising', 'portrayed', 1)
('uprising', 'taken', 1)
('bloodshed', 'kidnappings', 1)
('bloodshed', 'shot', 1)
('bloodshed', 'killed', 1)
('bloodshed', 'killings', 1)
('bloodshed', 'escalation', 1)
('bloodshed', 'escalating', 1)
('reports', 'came', 1)
('uprising', 'came', 1)
('uprising', 'shot', 1)
('uprising', 'protests', 1)
('uprising', 'bloodshed', 1)
('uprising', 'conflict', 1)
('uprising', 'discovery', 1)
('uprising', 'building', 1)
('uprising', 'reports', 1)
('uprising', 'attacks', 1)
('uprising', 'killed', 1)
('uprising', 'crackdown', 1)
('uprising', 'dumped', 1)
('uprising', 'portrayed', 1)
('uprising', 'taken', 1)
('uprising', 'escalating', 1)
('attacks', 'came', 1)
('attacks', 'reports', 1)
('killed', 'shot', 1)
('uprising', 'portrayed', 1)
('escalation', 'kidnappings', 1)
('escalation', 'killings', 1)
('uprising', 'came', 1)
('uprising', 'shot', 1)
('uprising', 'protests', 1)
('uprising', 'bloodshed', 1)
('uprising', 'discovery', 1)
('uprising', 'dumped', 1)
('uprising', 'reports', 1)
('uprising', 'attacks', 1)
('uprising', 'killed', 1)
('uprising', 'found', 1)
('uprising', 'crackdown', 1)
('uprising', 'dumped', 1)
('uprising', 'portrayed', 1)
('uprising', 'escalating', 1)
('escalating', 'kidnappings', 1)
('escalating', 'killings', 1)
('incident', 'found', 1)
('incident', 'dismembered', 1)
('incident', 'decapitated', 1)
('crackdown', 'found', 1)
('crackdown', 'incident', 1)
('crackdown', 'dismembered', 1)
('crackdown', 'attacks', 1)
('crackdown', 'escalating', 1)
('crackdown', 'decapitated', 1)
('crackdown', 'killings', 1)
('attacks', 'found', 1)
('attacks', 'incident', 1)
('attacks', 'dismembered', 1)
('attacks', 'escalating', 1)
('attacks', 'decapitated', 1)
('attacks', 'killings', 1)
('escalating', 'found', 1)
('escalating', 'incident', 1)
('escalating', 'dismembered', 1)
('escalating', 'decapitated', 1)
('escalating', 'killings', 1)
('operation', 'discovery', 1)
('operation', 'found', 1)
('operation', 'discovery', 1)
('operation', 'discovery', 1)
('attack', 'injured', 1)
('attack', 'broken', 1)
('attack', 'injured', 1)
('attack', 'broken', 1)
('attack', 'injured', 1)
('attack', 'broken', 1)
('returning', 'attack', 1)
('clashes', 'wounded', 1)
('clashes', 'died', 1)
('carrying', 'attack', 1)
('carrying', 'injured', 1)
('carrying', 'attack', 1)
('carrying', 'broken', 1)
('attack', 'placing', 1)
('attack', 'killing', 1)
('attack', 'blowing', 1)
('collaboration', 'placing', 1)
('collaboration', 'attack', 1)
('collaboration', 'killing', 1)
('collaboration', 'blowing', 1)
('trial', 'sentenced', 1)
('trial', 'convicted', 1)
('blowing', 'killed', 1)
('blowing', 'killing', 1)
('blowing', 'assassinated', 1)
('killing', 'killed', 1)
('killing', 'killing', 1)
('taking', 'broke', 1)
('mishaps', 'mission', 1)
('mishaps', 'launches', 1)
('flight', 'launched', 1)
('flight', 'signal', 1)
('flight', 'blasted', 1)
('celebrations', 'mission', 1)
('celebrations', 'mishaps', 1)
('celebrations', 'launches', 1)
('flight', 'signal', 1)
('flight', 'blasted', 1)
('flight', 'signal', 1)
('tests', 'problem', 1)
('tests', 'accident', 1)
('accident', 'problem', 1)
('attack', 'hijacked', 1)
('attack', 'lost', 1)
('attack', 'hijacked', 1)
('attack', 'lost', 1)
('heading', 'sailed', 1)
('heading', 'attack', 1)
('heading', 'attack', 1)
('heading', 'hijacked', 1)
('heading', 'lost', 1)
('attack', 'hijacked', 1)
('attack', 'lost', 1)
('war', 'killed', 1)
('election', 'hampered', 1)
('election', 'violence', 1)
('election', 'protests', 1)
('election', 'issued', 1)
('election', 'vote', 1)
('election', 'tally', 1)
('election', 'efforts', 1)
('election', 'process', 1)
('election', 'shutting', 1)
('election', 'cast', 1)
('election', 'killed', 1)
('election', 'violence', 1)
('election', 'counting', 1)
('election', 'allegations', 1)
('process', 'lost', 1)
('process', 'destroyed', 1)
('process', 'tally', 1)
('protests', 'killed', 1)
('protests', 'violence', 1)
('vote', 'delays', 1)
('voting', 'delays', 1)
('election', 'violence', 1)
('election', 'protests', 1)
('election', 'issued', 1)
('election', 'efforts', 1)
('election', 'killed', 1)
('election', 'violence', 1)
('election', 'allegations', 1)
('election', 'mounting', 1)
('process', 'hampered', 1)
('process', 'lost', 1)
('process', 'destroyed', 1)
('process', 'tally', 1)
('process', 'shutting', 1)
('election', 'hampered', 1)
('election', 'violence', 1)
('election', 'protests', 1)
('election', 'issued', 1)
('election', 'vote', 1)
('election', 'efforts', 1)
('election', 'shutting', 1)
('election', 'killed', 1)
('election', 'violence', 1)
('election', 'counting', 1)
('election', 'allegations', 1)
('election', 'mounting', 1)
('violence', 'killed', 1)
('counting', 'hampered', 1)
('counting', 'tally', 1)
('counting', 'shutting', 1)
('elections', 'succeeded', 1)
('elections', 'inauguration', 1)
('clashes', 'wounded', 1)
('clashes', 'escalated', 1)
('clashes', 'shooting', 1)
('clashes', 'fire', 1)
('clashes', 'responded', 1)
('clashes', 'fire', 1)
('clashes', 'wounded', 1)
('shooting', 'wounded', 1)
('shooting', 'wounded', 1)
('fire', 'escalated', 1)
('clashes', 'wounded', 1)
('clashes', 'escalated', 1)
('clashes', 'shooting', 1)
('clashes', 'fire', 1)
('clashes', 'responded', 1)
('clashes', 'fire', 1)
('clashes', 'wounded', 1)
('clashes', 'fire', 1)
('wounded', 'wounded', 1)
('fire', 'wounded', 1)
('fire', 'wounded', 1)
('clashes', 'left', 1)
('clashes', 'wounded', 1)
('went', 'killing', 1)
('went', 'injuring', 1)
('crashes', 'went', 1)
('crashes', 'crashed', 1)
('crashed', 'killing', 1)
('crashed', 'injuring', 1)
('war', 'move', 1)
('war', 'insurgency', 1)
('war', 'transition', 1)
('war', 'growing', 1)
('war', 'withdrawal', 1)
('campaign', 'war', 1)
('campaign', 'occupation', 1)
('campaign', 'dwindling', 1)
('campaign', 'move', 1)
('campaign', 'declining', 1)
('campaign', 'insurgency', 1)
('campaign', 'transition', 1)
('campaign', 'growing', 1)
('campaign', 'withdrawal', 1)
('campaign', 'war', 1)
('campaign', 'conflict', 1)
('crisis', 'worsening', 1)
('transition', 'withdrawal', 1)
('transition', 'move', 1)
('transition', 'withdrawal', 1)
('talks', 'death', 1)
('talks', 'assassination', 1)
('handover', 'withdrawal', 1)
('handover', 'move', 1)
('handover', 'withdrawal', 1)
('war', 'move', 1)
('war', 'insurgency', 1)
('war', 'transition', 1)
('war', 'growing', 1)
('war', 'withdrawal', 1)
('conflict', 'withdrawal', 1)
('conflict', 'move', 1)
('conflict', 'insurgency', 1)
('conflict', 'growing', 1)
('conflict', 'transition', 1)
('conflict', 'growing', 1)
('conflict', 'handover', 1)
('conflict', 'withdrawal', 1)
('deadlock', 'met', 1)
('deadlock', 'speaking', 1)
('deadlock', 'convened', 1)
('fire', 'died', 1)
('fire', 'died', 1)
('behaving', 'fire', 1)
('behaving', 'mistaking', 1)
('behaving', 'died', 1)
('behaving', 'mistaken', 1)
('investigation', 'remanded', 1)
('investigation', 'arrested', 1)
('investigation', 'action', 1)
('investigation', 'escorted', 1)
('incident', 'behaving', 1)
('incident', 'mistaken', 1)
('mistaking', 'fire', 1)
('mistaking', 'died', 1)
('incident', 'behaving', 1)
('incident', 'behaving', 1)
('incident', 'mistaken', 1)
('action', 'arrested', 1)
('action', 'escorted', 1)
('behaving', 'mistaken', 1)
('row', 'remanded', 1)
('row', 'talks', 1)
('row', 'arrested', 1)
('row', 'investigation', 1)
('row', 'discuss', 1)
('row', 'action', 1)
('row', 'investigations', 1)
('row', 'acknowledge', 1)
('row', 'escorted', 1)
('investigations', 'remanded', 1)
('investigations', 'arrested', 1)
('investigations', 'action', 1)
('investigations', 'escorted', 1)
('mistaken', 'fire', 1)
('mistaken', 'died', 1)
('escorted', 'arrested', 1)
('escorted', 'detained', 1)
('abductions', 'drove', 1)
('charged', 'filed', 1)
('charged', 'jailed', 1)
('abduct', 'drove', 1)
('search', 'discovered', 1)
('search', 'seized', 1)
('operation', 'arrested', 1)
('operation', 'discovered', 1)
('operation', 'seized', 1)
('operation', 'search', 1)
('operation', 'search', 1)
('search', 'discovered', 1)
('search', 'seized', 1)
('held', 'questioned', 1)
('held', 'taken', 1)
('arrested', 'taken', 1)
('detained', 'questioned', 1)
('detained', 'taken', 1)
('attack', 'dead', 1)
('attack', 'blew', 1)
('attack', 'fought', 1)
('attack', 'wounded', 1)
('attack', 'killed', 1)
('attack', 'battle', 1)
('attack', 'stormed', 1)
('battle', 'smuggled', 1)
('battle', 'killed', 1)
('battle', 'dead', 1)
('battle', 'wounded', 1)
('battle', 'killed', 1)
('battle', 'killing', 1)
('fighting', 'killed', 1)
('attacked', 'killed', 1)
('attacked', 'fighting', 1)
('assault', 'dead', 1)
('assault', 'blew', 1)
('assault', 'fought', 1)
('assault', 'wounded', 1)
('assault', 'killed', 1)
('assault', 'battle', 1)
('assault', 'stormed', 1)
('trip', 'arrival', 1)
('trip', 'launch', 1)
('trip', 'putting', 1)
('trip', 'docked', 1)
('trip', 'eased', 1)
('vote', 'monitor', 1)
('elections', 'rejected', 1)
('elections', 'fielded', 1)
('elections', 'rally', 1)
('elections', 'raised', 1)
('contested', 'won', 1)
('contested', 'triumph', 1)
('election', 'boycotted', 1)
('election', 'derided', 1)
('election', 'process', 1)
('arrest', 'repression', 1)
('arrest', 'confinement', 1)
('arrest', 'released', 1)
('fielded', 'exclusion', 1)
('fielded', 'rejected', 1)
('polling', 'monitor', 1)
('promotion', 'created', 1)
('vote', 'monitor', 1)
('trip', 'visited', 1)
('trip', 'impressed', 1)
('trip', 'visit', 1)
('trip', 'received', 1)
('elections', 'contested', 1)
('elections', 'development', 1)
('elections', 'voting', 1)
('elections', 'victory', 1)
('elections', 'vote', 1)
('elections', 'won', 1)
('visited', 'impressed', 1)
('visited', 'received', 1)
('race', 'boycotted', 1)
('race', 'process', 1)
('visit', 'impressed', 1)
('visit', 'received', 1)
('elections', 'rejected', 1)
('elections', 'fielded', 1)
('elections', 'rally', 1)
('elections', 'raised', 1)
('elections', 'victory', 1)
('impressed', 'received', 1)
('visit', 'impressed', 1)
('visit', 'received', 1)
('election', 'contested', 1)
('election', 'rejected', 1)
('election', 'voting', 1)
('election', 'fielded', 1)
('election', 'victory', 1)
('election', 'rally', 1)
('election', 'won', 1)
('rewarded', 'lifted', 1)
('election', 'boycotted', 1)
('election', 'derided', 1)
('turning', 'crashed', 1)
('turning', 'crashed', 1)
('turning', 'crashed', 1)
('turning', 'damaged', 1)
('crashed', 'damaged', 1)
('flying', 'turning', 1)
('flying', 'crashed', 1)
('flying', 'damaged', 1)
('crashed', 'damaged', 1)
('crashed', 'damaged', 1)
('operation', 'flights', 1)
('operation', 'rescued', 1)
('operations', 'flights', 1)
('operations', 'rescued', 1)
('crashed', 'dead', 1)
('crashed', 'dead', 1)
('operations', 'flights', 1)
('action', 'filed', 1)
('action', 'raids', 1)
('action', 'registering', 1)
('action', 'raids', 1)
('turmoil', 'pushed', 1)
('turmoil', 'raids', 1)
('turmoil', 'registering', 1)
('turmoil', 'resignations', 1)
('turmoil', 'action', 1)
('turmoil', 'revolt', 1)
('violence', 'firing', 1)
('violence', 'killed', 1)
('war', 'sent', 1)
('uprising', 'violence', 1)
('uprising', 'firing', 1)
('uprising', 'battles', 1)
('uprising', 'clashes', 1)
('uprising', 'killed', 1)
('clashed', 'wounded', 1)
('clashed', 'firing', 1)
('clashed', 'pitted', 1)
('clashed', 'killed', 1)
('demonstrations', 'spread', 1)
('demonstrations', 'cut', 1)
('uprising', 'violence', 1)
('fighting', 'brought', 1)
('fighting', 'wounded', 1)
('fighting', 'pitted', 1)
('fighting', 'wounded', 1)
('clashes', 'firing', 1)
('clashes', 'killing', 1)
('clashes', 'killed', 1)
('clashes', 'shooting', 1)
('clashes', 'killed', 1)
('layup', 'fouled', 1)
('missed', 'sent', 1)
('throws', 'made', 1)
('throws', 'victory', 1)
('throws', 'won', 1)
('fired', 'groan', 1)
('party', 'rubbed', 1)
('party', 'catch', 1)
('party', 'joined', 1)
('party', 'mobbed', 1)
('party', 'played', 1)
('party', 'hopped', 1)
('party', 'danced', 1)
('party', 'joined', 1)
('throws', 'miss', 1)
('throws', 'snagged', 1)
('played', 'joined', 1)
('game', 'made', 1)
('game', 'rubbed', 1)
('game', 'layup', 1)
('game', 'catch', 1)
('game', 'missed', 1)
('game', 'sent', 1)
('game', 'went', 1)
('game', 'miss', 1)
('game', 'popped', 1)
('game', 'sprinted', 1)
('game', 'throws', 1)
('game', 'fired', 1)
('game', 'party', 1)
('game', 'joined', 1)
('game', 'mobbed', 1)
('game', 'throws', 1)
('game', 'given', 1)
('game', 'played', 1)
('game', 'hopped', 1)
('game', 'pumping', 1)
('game', 'missed', 1)
('game', 'put', 1)
('game', 'rebounds', 1)
('game', 'loss', 1)
('game', 'clasped', 1)
('game', 'finished', 1)
('game', 'fouled', 1)
('game', 'battled', 1)
('game', 'blared', 1)
('game', 'danced', 1)
('game', 'scored', 1)
('game', 'fluttered', 1)
('game', 'hunched', 1)
('game', 'rebounds', 1)
('game', 'made', 1)
('game', 'scored', 1)
('game', 'effort', 1)
('game', 'joined', 1)
('game', 'outrebounded', 1)
('game', 'misses', 1)
('game', 'started', 1)
('game', 'groan', 1)
('game', 'victory', 1)
('game', 'screaming', 1)
('game', 'snagged', 1)
('game', 'turnover', 1)
('game', 'booed', 1)
('game', 'scored', 1)
('game', 'series', 1)
('game', 'lost', 1)
('game', 'win', 1)
('battled', 'given', 1)
('game', 'made', 1)
('game', 'rubbed', 1)
('game', 'layup', 1)
('game', 'catch', 1)
('game', 'missed', 1)
('game', 'sent', 1)
('game', 'went', 1)
('game', 'miss', 1)
('game', 'popped', 1)
('game', 'sprinted', 1)
('game', 'throws', 1)
('game', 'fired', 1)
('game', 'party', 1)
('game', 'joined', 1)
('game', 'mobbed', 1)
('game', 'throws', 1)
('game', 'given', 1)
('game', 'played', 1)
('game', 'hopped', 1)
('game', 'pumping', 1)
('game', 'missed', 1)
('game', 'put', 1)
('game', 'rebounds', 1)
('game', 'loss', 1)
('game', 'clasped', 1)
('game', 'finished', 1)
('game', 'fouled', 1)
('game', 'battled', 1)
('game', 'blared', 1)
('game', 'danced', 1)
('game', 'scored', 1)
('game', 'fluttered', 1)
('game', 'hunched', 1)
('game', 'rebounds', 1)
('game', 'made', 1)
('game', 'scored', 1)
('game', 'joined', 1)
('game', 'outrebounded', 1)
('game', 'misses', 1)
('game', 'started', 1)
('game', 'groan', 1)
('game', 'victory', 1)
('game', 'screaming', 1)
('game', 'snagged', 1)
('game', 'turnover', 1)
('game', 'booed', 1)
('game', 'scored', 1)
('game', 'series', 1)
('effort', 'missed', 1)
('effort', 'sent', 1)
('effort', 'fired', 1)
('effort', 'pumping', 1)
('effort', 'missed', 1)
('effort', 'misses', 1)
('effort', 'groan', 1)
('effort', 'screaming', 1)
('misses', 'missed', 1)
('misses', 'sent', 1)
('misses', 'fired', 1)
('misses', 'missed', 1)
('misses', 'groan', 1)
('game', 'loss', 1)
('game', 'shot', 1)
('game', 'scored', 1)
('games', 'beat', 1)
('series', 'missed', 1)
('series', 'sent', 1)
('series', 'fired', 1)
('series', 'pumping', 1)
('series', 'missed', 1)
('series', 'misses', 1)
('series', 'groan', 1)
('series', 'screaming', 1)
('blast', 'killed', 1)
('offensive', 'pushed', 1)
('attacks', 'blast', 1)
('attacks', 'stepped', 1)
('detonated', 'killed', 1)
('blast', 'killed', 1)
('evacuated', 'fleeing', 1)
('clashes', 'evacuated', 1)
('clashes', 'gunfire', 1)
('clashes', 'firing', 1)
('clashes', 'fire', 1)
('clashes', 'flee', 1)
('clashes', 'fighting', 1)
('clashes', 'search', 1)
('clashes', 'evacuation', 1)
('clashes', 'shooting', 1)
('clashes', 'searched', 1)
('clashes', 'fleeing', 1)
('heard', 'heard', 1)
('flee', 'evacuated', 1)
('flee', 'fleeing', 1)
('hear', 'heard', 1)
('operation', 'gunfire', 1)
('operation', 'fire', 1)
('operation', 'heard', 1)
('operation', 'hear', 1)
('operation', 'heard', 1)
('search', 'firing', 1)
('evacuation', 'evacuated', 1)
('evacuation', 'fleeing', 1)
('searched', 'firing', 1)
('incident', 'squatting', 1)
('incident', 'holding', 1)
('incident', 'posed', 1)
('incident', 'holding', 1)
('incident', 'grinning', 1)
('scandal', 'incident', 1)
('scandal', 'publish', 1)
('scandal', 'squatting', 1)
('scandal', 'published', 1)
('scandal', 'holding', 1)
('scandal', 'posed', 1)
('scandal', 'holding', 1)
('scandal', 'grinning', 1)
('scandal', 'posing', 1)
('scandal', 'fallout', 1)
('served', 'inspect', 1)
('served', 'inspect', 1)
('posed', 'squatting', 1)
('posed', 'holding', 1)
('incidents', 'incident', 1)
('incidents', 'squatting', 1)
('incidents', 'scandal', 1)
('incidents', 'published', 1)
('incidents', 'holding', 1)
('incidents', 'posed', 1)
('incidents', 'holding', 1)
('incidents', 'grinning', 1)
('incidents', 'posing', 1)
('incidents', 'fallout', 1)
('incidents', 'incident', 1)
('briefings', 'showing', 1)
('posing', 'squatting', 1)
('posing', 'holding', 1)
('posing', 'posed', 1)
('posing', 'holding', 1)
('posing', 'grinning', 1)
('incident', 'squatting', 1)
('incident', 'published', 1)
('incident', 'holding', 1)
('incident', 'posed', 1)
('incident', 'holding', 1)
('incident', 'grinning', 1)
('incident', 'posing', 1)
('incident', 'fallout', 1)
('detonated', 'conflagration', 1)
('detonated', 'killed', 1)
('offensive', 'detonated', 1)
('offensive', 'damaged', 1)
('offensive', 'died', 1)
('offensive', 'awakened', 1)
('offensive', 'conflagration', 1)
('offensive', 'killed', 1)
('offensive', 'sunk', 1)
('offensive', 'destroyed', 1)
('attacks', 'killed', 1)
('attacks', 'awakened', 1)
('attacks', 'wounded', 1)
('attack', 'killed', 1)
('attack', 'wounded', 1)
('blow', 'killed', 1)
('blow', 'wounded', 1)
('bombing', 'detonated', 1)
('bombing', 'died', 1)
('bombing', 'damaged', 1)
('bombing', 'died', 1)
('bombing', 'awakened', 1)
('bombing', 'conflagration', 1)
('bombing', 'killed', 1)
('bombing', 'sunk', 1)
('bombing', 'destroyed', 1)
('conflict', 'change', 1)
('conflict', 'entry', 1)
('conflict', 'declared', 1)
('declared', 'denouncing', 1)
('war', 'change', 1)
('war', 'entry', 1)
('war', 'declared', 1)
('conflict', 'change', 1)
('conflict', 'entry', 1)
('conflict', 'declared', 1)
('conflict', 'leading', 1)
('remember', 'tribute', 1)
('conference', 'acknowledging', 1)
('dialogue', 'talks', 1)
('dialogue', 'talks', 1)
('dialogue', 'made', 1)
('talks', 'made', 1)
('talks', 'call', 1)
('talks', 'made', 1)
('talks', 'call', 1)
('journey', 'light', 1)
('journey', 'run', 1)
('journey', 'lit', 1)
('journey', 'handed', 1)
('carrying', 'extinguished', 1)
('carrying', 'lit', 1)
('carrying', 'leave', 1)
('carrying', 'scare', 1)
('carried', 'extinguished', 1)
('carried', 'leave', 1)
('carried', 'scare', 1)
('scare', 'extinguished', 1)
('scare', 'put', 1)
('blast', 'killed', 1)
('blast', 'trigger', 1)
('blast', 'killed', 1)
('blast', 'sent', 1)
('blast', 'killed', 1)
('explosion', 'killed', 1)
('explosion', 'trigger', 1)
('explosion', 'sent', 1)
('blast', 'sent', 1)
('blast', 'killed', 1)
('attacks', 'blast', 1)
('attacks', 'blast', 1)
('attacks', 'explosion', 1)
('attacks', 'explosion', 1)
('attacks', 'blast', 1)
('attacks', 'sent', 1)
('attacks', 'killed', 1)
('offensive', 'pushed', 1)
('violations', 'rallied', 1)
('violations', 'campaigned', 1)
('violations', 'campaigning', 1)
('violations', 'bussing', 1)
('violations', 'using', 1)
('said', 'distributed', 1)
('revised', 'void', 1)
('revised', 'raised', 1)
('voted', 'contesting', 1)
('voted', 'contested', 1)
('election', 'voted', 1)
('election', 'fielded', 1)
('election', 'damaged', 1)
('election', 'went', 1)
('election', 'vote', 1)
('election', 'assessment', 1)
('election', 'vote', 1)
('election', 'published', 1)
('election', 'contested', 1)
('poll', 'distributed', 1)
('poll', 'said', 1)
